;Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
1521;201300001677;13;9;7;1530;1;1;2;1.0;1;287;LE PONT;M;4882849.0;-58124.0;610
1522;201300001678;13;3;2;2205;3;1;1;1.0;6;29;LE BOIS;M;4856179.0;47509.0;610
1523;201300001679;13;3;4;1810;1;1;3;1.0;3;129;LE TELLIER;M;4847821.0;59889.0;610
1524;201300001680;13;4;20;1815;1;2;1;1.0;3;293;43 FAUBOURG SAINT ELOI;M;4852300.0;54039.0;610
1525;201300001681;13;4;22;930;1;2;1;1.0;7;329;12 RUE DES MOULINS;M;4844156.0;54880.0;610
1526;201300001683;13;5;29;1630;1;1;2;1.0;3;409;;M;4836448.0;65053.0;610
1527;201300001684;13;7;8;1845;1;1;1;1.0;7;43;ST QUENTIN;M;4836115.0;72324.0;610
1528;201300001686;13;10;26;545;3;1;1;2.0;1;246;;M;4827342.0;77338.0;610
1529;201300001687;13;11;18;930;1;1;3;1.0;3;426;CHAMP MOUSSE;M;4836350.0;55689.0;610
1530;201300001688;13;12;27;930;1;1;1;2.0;1;79;MAROISSE;M;4824964.0;69537.0;610
1531;201300001689;13;3;3;1530;1;2;2;1.0;3;214;Avenue comtesse de Segur;M;4876567.0;61627.0;610
1532;201300001690;13;3;17;1015;1;1;3;2.0;3;187;LA CHERAUDERIE;M;4865867.0;58312.0;610
1533;201300001691;13;7;31;1845;1;1;2;1.0;3;100;;M;4870449.0;61578.0;610
1534;201300001692;13;8;9;2345;3;1;1;1.0;7;425;LES BROSSES;M;4863463.0;49962.0;610
1535;201300001694;13;12;18;1145;1;1;1;1.0;1;116;LES SOUCHES;M;4836406.0;87590.0;610
1536;201300001695;13;4;21;300;5;2;1;1.0;6;172;74 route de Paris;M;4726700.0;-149200.0;440
1537;201300001696;13;9;1;800;1;1;6;1.0;3;204;;M;4727900.0;-146700.0;440
1538;201300001697;13;9;2;1530;1;2;6;1.0;3;204;ROND-POINT DE HOMBERG;M;0.0;0.0;440
1539;201300001698;13;10;5;1030;1;2;1;1.0;3;204;lieu dit la Buye;M;4728200.0;-145600.0;440
1540;201300001699;13;11;9;315;4;2;1;2.0;6;172;RD723;M;4727500.0;-147600.0;440
1541;201300001700;13;11;23;1745;3;1;1;1.0;5;204;;M;0.0;0.0;440
1542;201300001701;13;12;16;600;4;1;1;1.0;3;172;;M;0.0;0.0;440
1543;201300001703;13;1;23;1945;1;2;1;1.0;1;26;boulevard des europ?ens;M;0.0;0.0;440
1544;201300001704;13;2;3;200;5;1;1;1.0;5;26;Echangeur madeleine;M;0.0;0.0;440
1545;201300001705;13;5;6;1930;1;1;1;1.0;3;26;rte de thouaré;M;0.0;0.0;440
1546;201300001706;13;9;3;1845;1;2;9;1.0;1;26;parking moulin boisseau;M;0.0;0.0;440
1547;201300001707;13;11;16;930;1;1;6;7.0;3;26;;M;0.0;0.0;440
1548;201300001709;13;4;23;2230;3;1;1;1.0;6;22;;M;0.0;0.0;440
1549;201300001710;13;4;28;1515;1;1;1;1.0;1;216;le patis;M;4701000.0;-145400.0;440
1550;201300001711;13;5;30;845;1;1;1;2.0;7;216;La Cantinière;M;0.0;0.0;440
1551;201300001712;13;6;1;1845;1;2;9;1.0;2;63;AVENUE XAVIER RINEAU;M;0.0;0.0;440
1552;201300001713;13;7;13;2315;3;1;1;1.0;3;102;la noisetterie;M;4704400.0;-147100.0;440
1553;201300001714;13;9;9;1845;1;1;1;1.0;1;14;;M;4710400.0;-147200.0;440
1554;201300001715;13;11;12;845;1;1;3;5.0;3;22;;M;0.0;0.0;440
1555;201300001716;13;2;1;1615;1;1;1;3.0;1;174;le grand clavier;M;4704400.0;-170800.0;440
1556;201300001717;13;3;16;330;3;1;1;1.0;6;41;la buchetière;M;4708100.0;-157100.0;440
1557;201300001719;13;6;23;1830;1;1;1;1.0;7;156;Le Petit Coin;M;0.0;0.0;440
1558;201300001720;13;10;5;230;3;2;1;1.0;6;83;21 RUE GAZET DE LA NOE;M;0.0;0.0;440
1559;201300001721;13;1;16;1930;2;1;1;8.0;5;198;;M;0.0;0.0;440
1560;201300001722;13;2;14;2045;3;1;2;1.0;3;215;La Chênaie;M;0.0;0.0;440
1561;201300001723;13;7;10;1500;1;2;6;1.0;3;215;Boulevard Auguste PRIOU;M;0.0;0.0;440
1562;201300001724;13;7;11;1530;1;2;1;1.0;6;198;rue georges Clemenceau;M;0.0;0.0;440
1563;201300001725;13;8;20;1000;1;1;6;1.0;3;215;;M;0.0;0.0;440
1564;201300001726;13;9;3;1400;1;2;1;1.0;3;215;route de la gare;M;0.0;0.0;440
1565;201300001728;13;11;23;545;5;2;1;1.0;6;198;Route de NANTES;M;0.0;0.0;440
1566;201300001729;13;12;1;230;3;1;1;9.0;6;198;;M;0.0;0.0;440
1567;201300001730;13;4;25;800;2;1;1;7.0;7;213;La gilleterie;M;0.0;0.0;440
1568;201300001731;13;5;19;130;3;1;6;3.0;6;3;la marchanderie;M;0.0;0.0;440
1569;201300001732;13;5;26;2030;2;1;1;7.0;3;213;chemin vert;M;0.0;0.0;440
1570;201300001734;13;8;31;1715;1;1;2;1.0;3;3;;M;0.0;0.0;440
1571;201300001735;13;9;13;900;1;2;1;1.0;6;213;rue mar?chal foch;M;0.0;0.0;440
1572;201300001736;13;10;2;2045;3;1;1;1.0;6;213;;M;0.0;0.0;440
1573;201300001738;13;11;28;1215;1;2;1;1.0;6;3;Boulevard pasteur;M;0.0;0.0;440
1574;201300001740;13;12;20;900;1;1;1;1.0;6;96;;M;0.0;0.0;440
1575;201300001741;13;2;5;2000;3;1;1;1.0;3;212;Les roseaux;M;0.0;0.0;440
1576;201300001743;13;3;30;245;3;1;1;2.0;7;84;Le Pré Neuf;M;0.0;0.0;440
1577;201300001744;13;5;23;15;3;1;1;1.0;6;79;10 route de la cale;M;0.0;0.0;440
1578;201300001745;13;7;2;2215;2;1;1;2.0;7;212;le poirou;M;0.0;0.0;440
1579;201300001748;13;4;19;1330;1;1;1;1.0;6;107;Le Pont Esnault;M;0.0;0.0;440
1580;201300001749;13;7;13;1715;1;1;1;1.0;7;77;;M;0.0;0.0;440
1581;201300001750;13;7;23;900;1;1;1;2.0;1;77;L'Orgerais;M;0.0;0.0;440
1582;201300001751;13;8;25;300;5;2;1;1.0;6;82;rue de la Libert?;M;0.0;0.0;440
1583;201300001752;13;10;6;2330;1;1;1;1.0;6;28;;M;0.0;0.0;440
1584;201300001753;13;10;30;815;1;1;1;7.0;3;207;;M;0.0;0.0;440
1585;201300001755;13;7;6;1545;1;1;1;1.0;7;199;Le Jarrier;M;4770900.0;-128000.0;440
1586;201300001756;13;7;29;1130;1;1;1;1.0;1;199;bel air dougilard;M;4774900.0;-127000.0;440
1587;201300001757;13;9;30;900;1;2;1;1.0;6;36;boulevard de R?publique;M;0.0;0.0;440
1588;201300001758;13;11;19;1915;4;1;1;1.0;3;112;;M;0.0;0.0;440
1589;201300001759;13;11;20;30;3;1;1;1.0;6;54;;M;0.0;0.0;440
1590;201300001760;13;12;22;1245;1;2;1;1.0;1;199;RD 20;M;0.0;0.0;440
1591;201300001761;13;1;2;1115;1;2;9;1.0;6;67;rue de l'hotel de ville;M;0.0;0.0;440
1592;201300001762;13;1;15;1145;1;2;1;7.0;3;15;rue de la forêt;M;0.0;0.0;440
1593;201300001763;13;2;5;815;1;2;1;3.0;3;185;RD 164 - Face à Fiat;M;4764100.0;-205900.0;440
1594;201300001764;13;2;11;715;2;2;1;1.0;6;23;rue E Couetoux du Tertre;M;4742200.0;-184700.0;440
1595;201300001765;13;2;23;1500;1;1;2;1.0;3;56;La gergauderie;M;0.0;0.0;440
1596;201300001766;13;3;2;1830;2;1;1;1.0;3;57;le moulin aumée;M;0.0;0.0;440
1597;201300001767;13;3;14;1445;1;2;1;1.0;2;185;60 avenue Jean Burel;M;0.0;0.0;440
1598;201300001768;13;3;25;1830;1;1;1;1.0;1;128;Le Pigeon Blanc;M;4756600.0;-186200.0;440
1599;201300001769;13;4;26;1730;1;1;1;1.0;5;15;Le Chene Rond;M;4748000.0;-171000.0;440
1600;201300001770;13;6;11;1730;1;1;1;2.0;7;15;La Moutonnerie;M;4749100.0;-175700.0;440
1601;201300001771;13;6;15;1945;1;1;1;1.0;6;44;Le Foy;M;4766400.0;-178000.0;440
1602;201300001772;13;7;2;1545;1;1;1;1.0;1;56;la buchere;M;4742100.0;-180200.0;440
1603;201300001773;13;7;21;1645;1;1;1;1.0;2;44;;M;0.0;0.0;440
1604;201300001774;13;8;6;1800;1;1;2;1.0;3;15;le perche;M;0.0;0.0;440
1605;201300001775;13;8;12;1900;1;1;2;1.0;5;128;;M;4754200.0;-192700.0;440
1606;201300001776;13;11;12;1530;1;1;1;8.0;3;7;;M;0.0;0.0;440
1607;201300001778;13;11;23;1745;3;1;1;1.0;3;57;;M;4759200.0;-200300.0;440
1608;201300001779;13;12;13;200;3;1;1;5.0;6;56;;M;4738500.0;-179000.0;440
1609;201300001781;13;12;18;1900;5;2;1;3.0;6;185;avenue jean burel;M;4765100.0;-208100.0;440
1610;201300001782;13;1;23;1900;3;1;1;1.0;6;205;le meix;M;4746700.0;-146500.0;440
1611;201300001784;13;5;4;1900;1;1;1;7.0;3;110;le lindron;M;0.0;0.0;440
1612;201300001785;13;5;8;1900;1;2;1;1.0;3;110;rue des brosses;M;0.0;0.0;440
1613;201300001786;13;6;22;1730;1;2;1;8.0;2;110;Route d' HERIC;M;0.0;0.0;440
1614;201300001787;13;7;17;2145;1;2;6;1.0;6;73;rue Anne de Bretagne;M;0.0;0.0;440
1615;201300001788;13;8;29;1045;1;1;1;1.0;2;179;;M;0.0;0.0;440
1616;201300001789;13;10;1;2115;3;1;1;8.0;1;110;;M;0.0;0.0;440
1617;201300001791;13;11;17;2130;3;1;1;1.0;1;110;;M;0.0;0.0;440
1618;201300001792;13;12;14;1115;1;2;1;1.0;6;122;RUE DE NANTES;M;0.0;0.0;440
1619;201300001794;13;6;26;1630;1;1;2;1.0;3;149;beaujour;M;0.0;0.0;440
1620;201300001795;13;6;28;730;1;2;6;1.0;3;113;Rond point de DIA - CD2;M;0.0;0.0;440
1621;201300001796;13;1;11;1245;1;2;1;1.0;3;101;rue de la Haie d'Anchete;M;0.0;0.0;440
1622;201300001797;13;5;9;2100;1;1;1;1.0;2;166;;M;4729400.0;116900.0;440
1623;201300001798;13;6;8;2000;1;1;3;1.0;1;18;les mimosas;M;0.0;0.0;440
1624;201300001799;13;7;29;915;1;1;2;1.0;5;130;;M;0.0;0.0;440
1625;201300001800;13;8;1;2030;1;1;1;7.0;5;130;les heuderies;M;0.0;0.0;440
1626;201300001801;13;9;16;745;1;1;3;1.0;3;24;;M;0.0;0.0;440
1627;201300001802;13;9;18;1800;1;1;1;1.0;1;18;;M;0.0;0.0;440
1628;201300001803;13;10;26;1900;3;1;1;2.0;2;24;;M;0.0;0.0;440
1629;201300001804;13;11;22;1000;1;2;1;1.0;3;18;72 rue de Nantes;M;0.0;0.0;440
1630;201300001805;13;12;23;2000;3;1;9;3.0;1;130;;M;0.0;0.0;440
1631;201300001807;13;7;24;1715;1;1;1;1.0;1;164;la maison bertin;M;0.0;0.0;440
1632;201300001808;13;8;7;1445;1;2;3;1.0;3;12;rue Georges Cl?menceau;M;0.0;0.0;440
1633;201300001809;13;8;25;1145;1;2;1;1.0;6;131;rue du hameau pecheur;M;0.0;0.0;440
1634;201300001810;13;8;30;1845;1;1;1;1.0;6;12;;M;0.0;0.0;440
1635;201300001811;13;9;15;900;1;1;1;1.0;7;59;;M;0.0;0.0;440
1636;201300001812;13;10;6;415;3;1;1;2.0;6;131;;M;0.0;0.0;440
1637;201300001813;13;11;27;1830;3;1;1;1.0;1;164;;M;0.0;0.0;440
1638;201300001814;13;1;13;1400;1;1;2;1.0;3;187;;M;0.0;0.0;440
1639;201300001815;13;2;6;900;1;1;1;7.0;6;5;Haute perche;M;0.0;0.0;440
1640;201300001817;13;6;14;1700;1;1;1;8.0;1;5;Belle Vue;M;0.0;0.0;440
1641;201300001818;13;7;1;1700;1;2;1;1.0;1;61;rue de Nantes;M;0.0;0.0;440
1642;201300001819;13;7;12;30;5;2;6;1.0;6;154;Avenue de Mindi;M;0.0;0.0;440
1643;201300001820;13;9;19;2045;3;1;1;2.0;3;5;;M;0.0;0.0;440
1644;201300001821;13;9;18;815;1;1;1;2.0;1;5;;M;0.0;0.0;440
1645;201300001822;13;9;24;1545;2;1;2;1.0;3;154;;M;0.0;0.0;440
1646;201300001823;13;10;15;1100;1;1;1;2.0;1;46;;M;0.0;0.0;440
1647;201300001824;13;11;25;1645;1;1;1;1.0;1;46;;M;0.0;0.0;440
1648;201300001825;13;1;4;2230;3;1;1;1.0;1;186;Port Faisant;M;0.0;0.0;440
1649;201300001826;13;7;18;1800;1;1;1;1.0;6;133;les planchettes;M;0.0;0.0;440
1650;201300001827;13;7;26;630;2;1;1;1.0;1;186;;M;4711600.0;-182000.0;440
1651;201300001828;13;7;31;45;3;1;1;1.0;1;87;;M;0.0;0.0;440
1652;201300001829;13;8;25;1530;1;1;1;1.0;6;145;la grigotte;M;0.0;0.0;440
1653;201300001830;13;8;29;345;3;1;1;1.0;1;220;la fosse des prés;M;0.0;0.0;440
1654;201300001831;13;8;30;1400;1;2;1;1.0;2;87;24 rue Marcel Bruneliere;M;0.0;0.0;440
1655;201300001832;13;10;11;1100;1;1;1;1.0;3;178;;M;0.0;0.0;440
1656;201300001833;13;10;20;1100;1;1;1;9.0;6;181;;M;0.0;0.0;440
1657;201300001834;13;11;5;2015;3;1;1;2.0;6;133;;M;0.0;0.0;440
1658;201300001835;13;11;5;2015;3;1;2;2.0;3;133;;M;0.0;0.0;440
1659;201300001836;13;11;14;1645;1;2;1;1.0;3;186;rue de la marche;M;0.0;0.0;440
1660;201300001837;13;11;30;1500;1;1;1;1.0;6;186;;M;4710100.0;-179200.0;440
1661;201300001838;13;12;5;1800;3;1;2;1.0;3;181;;M;0.0;0.0;440
1662;201300001839;13;12;15;230;3;1;1;1.0;6;157;;M;0.0;0.0;440
1663;201300001840;13;12;20;1915;3;1;1;1.0;1;133;;M;0.0;0.0;440
1664;201300001841;13;1;2;815;2;2;1;1.0;6;47;bd de la Liberation;M;0.0;0.0;440
1665;201300001842;13;3;20;1615;1;2;6;1.0;2;47;Boulevard Blancho;M;0.0;0.0;440
1666;201300001843;13;4;25;1815;1;1;1;1.0;3;47;Les mares jaunes;M;0.0;0.0;440
1667;201300001844;13;5;10;1400;1;2;2;1.0;1;47;Rues Gautier et gare;M;0.0;0.0;440
1668;201300001845;13;8;4;945;1;2;1;1.0;6;47;rue Jean Jacques Audubon;M;0.0;0.0;440
1669;201300001846;13;9;7;330;3;1;1;1.0;6;47;;M;0.0;0.0;440
1670;201300001847;13;10;1;1700;1;2;6;3.0;7;47;Rue de la Min?e;M;0.0;0.0;440
1671;201300001848;13;10;1;1830;2;2;1;3.0;6;47;Booulevard Blancho;M;0.0;0.0;440
1672;201300001849;13;11;30;2230;5;1;6;1.0;6;74;;M;0.0;0.0;440
1673;201300001850;13;1;29;1500;1;1;2;1.0;3;69;carrefour kerbignon;M;4737800.0;-240100.0;440
1674;201300001851;13;2;9;15;3;1;1;1.0;2;69;;M;4732700.0;-241300.0;440
1675;201300001852;13;3;20;1245;1;2;1;1.0;3;69;rte de la turballe;M;4733200.0;-243900.0;440
1676;201300001853;13;4;21;730;2;1;1;1.0;7;183;La Salle;M;0.0;0.0;440
1677;201300001855;13;7;6;1400;1;2;1;1.0;1;183;Rue des Landes;M;4739400.0;-242400.0;440
1678;201300001856;13;7;8;1500;1;1;1;1.0;1;72;pompas;M;0.0;0.0;440
1679;201300001857;13;7;13;1345;1;1;1;1.0;5;175;;M;0.0;0.0;440
1680;201300001858;13;9;5;1645;1;1;1;1.0;3;69;;M;4729700.0;-243600.0;440
1681;201300001859;13;9;6;1730;1;1;2;1.0;3;72;;M;4741500.0;-235000.0;440
1682;201300001860;13;9;11;1100;1;1;3;1.0;3;69;;M;4730800.0;-240800.0;440
1683;201300001862;13;10;17;1500;1;2;1;1.0;1;69;;M;4734800.0;-248800.0;440
1684;201300001863;13;11;6;945;1;2;6;1.0;3;10;rond point de la pigeonn;M;4728000.0;-247600.0;440
1685;201300001864;13;11;8;730;2;1;1;3.0;6;175;;M;0.0;0.0;440
1686;201300001865;13;11;12;1800;2;1;1;1.0;3;69;;M;4732800.0;-239600.0;440
1687;201300001866;13;11;15;845;1;2;1;7.0;6;211;Chemin du Barbotin;M;4731100.0;-250000.0;440
1688;201300001867;13;11;30;1945;3;1;1;9.0;4;72;;M;4743600.0;-231000.0;440
1689;201300001868;13;12;1;1200;1;2;6;1.0;3;97;giratoire rue de Ho?dic;M;0.0;0.0;440
1690;201300001869;13;12;14;1015;1;2;6;1.0;4;69;avenue Anne de Bretagne;M;4732900.0;-242000.0;440
1691;201300001873;13;3;28;1345;1;2;1;1.0;3;210;38 rue louis pasteur;M;0.0;0.0;440
1692;201300001874;13;7;18;1915;1;2;1;1.0;2;210;20 rue du brivet;M;4732400.0;-219100.0;440
1693;201300001875;13;8;3;130;3;1;1;1.0;1;168;aignac;M;0.0;0.0;440
1694;201300001876;13;10;3;445;5;1;1;8.0;6;103;;M;0.0;0.0;440
1695;201300001877;13;7;31;1115;1;1;1;1.0;1;129;la pile;M;0.0;0.0;440
1696;201300001879;13;10;17;730;2;1;1;5.0;3;50;;M;0.0;0.0;440
1697;201300001880;13;1;8;1630;1;1;1;1.0;2;194;Bel Abord;M;0.0;0.0;440
1698;201300001881;13;1;15;1215;1;1;6;1.0;1;45;la croix morzel;M;0.0;0.0;440
1699;201300001882;13;2;14;815;2;1;1;3.0;6;217;le bois macé;M;0.0;0.0;440
1700;201300001883;13;2;19;1245;1;1;1;1.0;7;158;L'oiselais;M;4729100.0;175600.0;440
1701;201300001884;13;5;28;1145;1;2;4;1.0;3;217;RUE ANNE DE BRETAGNE;M;0.0;0.0;440
1702;201300001885;13;6;9;1630;1;1;1;1.0;3;158;;M;0.0;0.0;440
1703;201300001887;13;7;15;1330;1;1;2;1.0;3;217;la saulce;M;0.0;0.0;440
1704;201300001888;13;12;3;900;1;1;1;1.0;3;158;;M;0.0;0.0;440
1705;201300001889;13;3;9;115;3;1;1;1.0;6;80;;M;4731100.0;-197000.0;440
1706;201300001890;13;7;7;45;3;1;1;1.0;5;195;;M;4737100.0;-190800.0;440
1707;201300001891;13;8;9;1645;1;1;1;1.0;1;19;la carriaud;M;0.0;0.0;440
1708;201300001893;13;5;17;2000;1;2;1;1.0;1;196;;M;4752005.0;-66999.0;490
1709;201300001894;13;6;30;1900;1;1;1;1.0;5;196;La Gloutière;M;4750826.0;-64395.0;490
1710;201300001896;13;7;19;1645;1;1;2;1.0;3;194;;M;4747700.0;-27100.0;490
1711;201300001898;13;10;1;1300;1;1;2;2.0;4;106;;M;4747413.0;-31970.0;490
1712;201300001899;13;11;9;1600;1;1;1;7.0;5;106;Les trois quartiers;M;4747418.0;-33508.0;490
1713;201300001900;13;4;7;1130;1;1;1;1.0;7;345;Bonnezeaux;M;4727720.0;-48412.0;490
1714;201300001901;13;4;19;1900;1;1;1;1.0;5;292;;M;4731147.0;-61676.0;490
1715;201300001902;13;5;22;1545;1;1;2;1.0;3;167;Martigneau;M;4738487.0;-48470.0;490
1716;201300001904;13;7;16;1745;1;1;1;1.0;6;318;;M;4740151.0;-42971.0;490
1717;201300001905;13;7;26;1730;1;1;1;1.0;2;50;;M;0.0;0.0;490
1718;201300001906;13;10;13;1145;1;2;1;1.0;3;167;GRAND RUE;M;0.0;0.0;490
1719;201300001907;13;2;13;1130;1;1;1;1.0;1;289;Les Rocheries;M;4745534.0;-65543.0;490
1720;201300001908;13;5;27;1815;1;1;1;1.0;1;265;;M;4730594.0;-67893.0;490
1721;201300001910;13;9;28;1500;1;1;1;8.0;1;63;la grande chauvière;M;4733665.0;-78913.0;490
1722;201300001911;13;10;10;2115;3;1;2;1.0;3;68;Les grandes rivettes;M;4740893.0;-84759.0;490
1723;201300001912;13;5;4;1500;1;2;1;1.0;6;220;grande rue;M;4774313.0;-41649.0;490
1724;201300001913;13;8;20;545;3;1;1;1.0;1;127;;M;4768200.0;-22000.0;490
1725;201300001914;13;11;16;1445;1;1;1;1.0;5;110;;M;4756400.0;-37300.0;490
1726;201300001915;13;2;16;900;1;1;1;1.0;7;72;;M;4718337.0;-101093.0;490
1727;201300001916;13;6;26;1930;1;2;1;1.0;6;375;23 rue des mauges;M;4714497.0;-106151.0;490
1728;201300001917;13;7;11;100;3;2;1;1.0;6;165;6 rue du commerce;M;4717221.0;-89150.0;490
1729;201300001918;13;12;7;1015;3;1;1;1.0;6;312;;M;4716500.0;-101499.0;490
1730;201300001919;13;1;16;1745;2;1;1;1.0;1;92;;M;4721917.0;-76027.0;490
1731;201300001920;13;4;17;1230;1;2;1;1.0;3;111;6 Avenue du Gd Perigne;M;4716364.0;-67700.0;490
1732;201300001921;13;4;20;1045;1;2;1;1.0;6;355;Place Abbé Thuillier;M;4712190.0;-78846.0;490
1733;201300001923;13;4;17;1630;1;1;1;1.0;7;193;;M;4714307.0;-84771.0;490
1734;201300001924;13;5;24;615;2;1;1;1.0;2;258;;M;4711390.0;-105709.0;490
1735;201300001925;13;6;10;1915;1;1;1;1.0;1;193;l'ardonnière;M;4712502.0;-89466.0;490
1736;201300001926;13;8;8;1200;1;2;6;1.0;1;301;Rond-point de Strasbourg;M;0.0;0.0;490
1737;201300001927;13;10;30;1745;1;1;2;8.0;3;332;Etang de ruiné;M;4708447.0;-95269.0;490
1738;201300001928;13;11;20;2115;5;1;1;1.0;6;285;;M;0.0;0.0;490
1739;201300001929;13;11;25;1545;1;1;2;1.0;3;179;;M;4702066.0;-102935.0;490
1740;201300001930;13;12;14;815;2;1;1;1.0;1;260;;M;0.0;0.0;490
1741;201300001931;13;1;3;1830;5;2;1;1.0;6;276;Avenue de l' Europe;M;4736138.0;-101418.0;490
1742;201300001932;13;3;23;2015;2;2;4;1.0;1;313;rue de la chapelle;M;4727318.0;-102900.0;490
1743;201300001933;13;3;24;1630;1;1;1;1.0;7;313;;M;4730703.0;-103328.0;490
1744;201300001934;13;6;21;2345;5;2;1;1.0;1;276;25 avenue de l'Europe;M;4736056.0;-100912.0;490
1745;201300001935;13;7;6;1530;1;1;1;1.0;6;40;;M;4734267.0;-110262.0;490
1746;201300001937;13;8;17;1200;1;2;1;1.0;3;276;ROUTE DE BAUPREAU;M;4735833.0;-101599.0;490
1747;201300001938;13;8;22;1715;1;1;1;1.0;1;296;;M;0.0;0.0;490
1748;201300001939;13;9;16;1800;1;1;1;8.0;1;83;Le bois de l'Odiere;M;4730151.0;-94787.0;490
1749;201300001940;13;12;7;1500;1;1;1;1.0;7;190;;M;4735900.0;-104900.0;490
1750;201300001942;13;12;10;915;1;2;1;5.0;7;69;rue du docteur Giffard;M;0.0;0.0;490
1751;201300001943;13;1;21;1700;1;2;1;2.0;6;18;Parking magasin Super U;M;4754584.0;-11221.0;490
1752;201300001944;13;7;25;2300;3;2;2;1.0;3;369;D58 rue de la Roche;M;4738569.0;8157.0;490
1753;201300001945;13;8;11;1645;1;1;1;1.0;7;234;le merdron;M;4743599.0;14877.0;490
1754;201300001946;13;10;12;1500;1;1;1;1.0;1;98;L'Aurière;M;4758748.0;13981.0;490
1755;201300001947;13;10;20;2000;3;1;1;2.0;5;245;La Bohardière;M;4752967.0;-3776.0;490
1756;201300001948;13;10;21;2245;5;2;1;1.0;6;197;08 RUE DE LA GARE;M;0.0;0.0;490
1757;201300001949;13;11;26;1615;1;1;1;1.0;7;157;;M;0.0;0.0;490
1758;201300001950;13;12;24;800;2;1;1;3.0;6;368;;M;0.0;0.0;490
1759;201300001951;13;1;28;730;2;1;2;1.0;3;47;La Pichardière;M;4723065.0;-38159.0;490
1760;201300001952;13;3;17;1830;1;1;1;8.0;1;109;les vitres;M;4710979.0;-61699.0;490
1761;201300001953;13;4;7;1730;1;1;1;1.0;1;191;Millé;M;4725174.0;-44137.0;490
1762;201300001954;13;4;12;1715;1;1;1;1.0;1;125;;M;4717997.0;-27106.0;490
1763;201300001955;13;5;3;1945;1;1;1;1.0;1;59;Les Brosses;M;4708709.0;-46237.0;490
1764;201300001956;13;6;3;530;3;1;1;1.0;6;373;;M;4714525.0;-60373.0;490
1765;201300001958;13;6;27;1215;1;1;1;1.0;6;370;;M;4726796.0;-18611.0;490
1766;201300001959;13;7;13;730;1;1;1;1.0;6;230;;M;0.0;0.0;490
1767;201300001960;13;7;15;715;1;1;1;1.0;1;373;;M;4711810.0;-56093.0;490
1768;201300001961;13;9;24;2130;3;1;1;1.0;6;191;;M;0.0;0.0;490
1769;201300001962;13;11;20;2000;5;2;2;2.0;3;125;RUE DE CHOLET;M;0.0;0.0;490
1770;201300001963;13;1;4;1515;1;1;1;1.0;7;378;le moulin à vent;M;4731070.0;-4858.0;490
1771;201300001964;13;1;9;1730;2;1;1;1.0;1;180;;M;4737123.0;-12051.0;490
1772;201300001965;13;2;16;100;3;1;6;5.0;6;304;;M;4730623.0;-13339.0;490
1773;201300001967;13;5;4;1730;1;1;1;1.0;7;311;;M;4739092.0;-2737.0;490
1774;201300001968;13;6;12;1000;1;1;2;1.0;3;2;Le Gué de Louet;M;4732974.0;2198.0;490
1775;201300001969;13;6;15;2030;1;2;1;1.0;6;378;D347;M;4733146.0;-6130.0;490
1776;201300001970;13;7;26;1545;1;1;3;1.0;2;180;La gare;M;4738689.0;-11450.0;490
1777;201300001971;13;7;29;615;2;1;1;1.0;1;261;;M;4738577.0;-21536.0;490
1778;201300001972;13;7;31;2030;1;1;1;1.0;1;180;Pont de la Trone;M;4736738.0;-12260.0;490
1779;201300001973;13;8;29;1830;1;2;3;1.0;3;41;rue des maligrattes;M;4730250.0;5889.0;490
1780;201300001974;13;9;26;1500;1;1;1;1.0;6;261;;M;4739700.0;-20700.0;490
1781;201300001975;13;10;31;1130;1;1;2;1.0;3;180;;M;4739900.0;-11300.0;490
1782;201300001976;13;11;4;845;1;1;1;2.0;3;378;;M;0.0;0.0;490
1783;201300001977;13;12;3;745;2;1;1;5.0;2;261;;M;0.0;0.0;490
1784;201300001978;13;12;20;2300;3;1;1;1.0;1;2;;M;4731000.0;2000.0;490
1785;201300001980;13;7;6;2315;3;1;2;1.0;3;274;;M;0.0;0.0;490
1786;201300001981;13;10;29;1415;1;1;1;1.0;6;140;;M;0.0;0.0;490
1787;201300001982;13;11;22;2045;3;1;1;8.0;1;131;;M;0.0;0.0;490
1788;201300001984;13;7;9;1200;1;1;1;1.0;1;161;;M;0.0;0.0;490
1789;201300001985;13;10;3;2030;3;1;1;3.0;6;77;;M;0.0;0.0;490
1790;201300001987;13;6;19;1145;1;1;1;1.0;6;271;Haras de la poissardiere;M;4751778.0;-73678.0;490
1791;201300001988;13;7;6;2215;3;2;6;1.0;7;176;RD770 - l'hippodrome;M;0.0;0.0;490
1792;201300001989;13;8;4;1900;1;1;1;1.0;7;367;;M;0.0;0.0;490
1793;201300001990;13;11;24;130;3;1;1;1.0;7;266;;M;0.0;0.0;490
1794;201300001991;13;1;29;1730;1;1;1;1.0;6;132;La Gare;M;4765595.0;-46326.0;490
1795;201300001992;13;2;8;30;5;2;1;2.0;7;80;rue Allard;M;4768475.0;-48661.0;490
1796;201300001993;13;2;15;700;3;1;1;5.0;3;80;La Louvrette;M;4766720.0;-49962.0;490
1797;201300001994;13;3;13;830;1;2;1;7.0;6;347;Rue du Bourg Joly;M;4761450.0;-46631.0;490
1798;201300001995;13;3;19;845;1;1;1;1.0;1;132;;M;4765353.0;-46142.0;490
1799;201300001996;13;3;24;445;3;1;1;1.0;7;189;;M;4773479.0;-61182.0;490
